code,D10,D30,D50,D60,D90,Cu,Cc,clay_pct,silt_pct,sand_pct,bulk_density,particle_density,porosity,void_ratio,Gs,OM_content,pH,EC,theta_s,theta_r
2762,0.0097669902912621,0.0408349514563106,0.4789391575663027,0.7831513260530422,1.6957878315132606,80.18348566944665,0.2180005772812935,35.9,64.1,0.0,1.26,2.65,0.525,1.105263157894737,2.65,0.6,7.2,,0.4668077279543516,0.0
1391,0.0077932960893854,0.0418715083798882,0.3185763888888889,0.6548611111111111,1.6637152777777775,84.02877339705296,0.3435317131266856,42.4,0.0,57.60000000000001,1.62,,,,,1.241,5.97,,0.3982764843509416,0.0
3192,0.001,0.0137428571428571,0.0405945945945945,0.0661538461538461,0.3425925925925926,,,37.3,31.499999999999996,31.200000000000006,1.44,,,,,0.75,7.8,0.45,0.534417724751435,0.0
1211,0.001,0.0183636363636363,0.0495324675324675,0.0715236686390532,0.1830708661417323,,,50.3,33.8,15.900000000000002,1.59,,,,,,,,0.4823266260452761,0.0
3261,0.002695652173913,0.0166086956521739,0.0305217391304347,0.0374782608695652,0.2368181818181818,13.903225806451609,2.7304094004939734,78.0,2.0000000000000018,20.0,1.43,,,,,,,,0.5589385207294707,0.0633587354921345
4601,0.001,0.0109230769230769,0.0406666666666666,0.0555384615384615,0.4000000000000001,,,63.0,0.0,37.0,1.04,2.63,0.51,1.0408163265306123,2.63,3.4,6.4,,0.5031425550786746,0.0907025376731936
2101,0.0314285714285714,0.107233502538071,0.1833756345177665,0.2214467005076142,0.4638783269961978,7.046031379787724,1.6522171594495707,8.4,19.7,71.89999999999999,1.6,2.7,0.4074074074074074,0.6875000000000001,2.7,0.14,5.7,,0.3797937451465761,0.0
3292,0.001,0.0088466257668711,0.0557731092436974,0.0915057471264367,0.3253164556962026,,,40.1,11.9,48.0,1.56,2.7,0.407,0.6863406408094435,2.7,0.5,,,0.3614608743791391,0.0
4253,0.055722891566265,0.0979213483146067,0.1356465517241379,0.1573239436619718,1.15962441314554,2.823326988960792,1.0937707383336237,3.4000000000000004,13.0,83.6,,,,,,0.1,4.8,,0.3488321911901305,0.0
4131,0.0623417721518987,0.1178807947019867,0.1620309050772627,0.1841059602649006,0.425,2.9531717484116045,1.2107071797095554,4.4,17.5,78.10000000000001,1.61,,,,,0.45,,,0.3569167962492263,0.0119531626757178
4230,0.001,0.0379999999999999,0.0984848484848484,0.1287878787878787,0.2196969696969697,,,34.0,65.99999999999999,0.0,1.494,2.64,0.4340909090909091,0.7670682730923695,2.64,,,,0.359431105535851,0.0
3110,0.001,0.001,0.0076842105263157,0.0167469879518072,0.0957142857142857,,,44.9,53.2,1.9000000000000017,1.35,2.54,0.469,0.8832391713747645,2.54,4.27,7.7,,0.5813318457388349,0.0
3202,0.001,0.0247191011235955,0.0708333333333333,0.0875,0.2278409090909091,,,28.6,38.900000000000006,32.49999999999999,1.7,,,,,0.27,8.6,0.48,0.3679416495191847,0.0
3211,0.001,0.0163626943005181,0.0362626262626262,0.0463636363636363,0.10375,,,33.900000000000006,55.89999999999999,10.199999999999998,1.48,,,,,1.5,7.8,2.94,0.446,0.0
4192,0.001,0.001,0.0121818181818181,0.0267272727272727,0.1666666666666666,,,76.0,24.0,0.0,1.229,2.69,0.5431226765799256,1.1887713588283155,2.69,,,,0.4650070174383434,0.0
3164,0.0528455284552845,0.0934959349593496,0.1486486486486486,0.1776061776061775,0.3586956521739131,3.360855360855359,0.9313633520950592,5.0,28.200000000000003,66.8,1.56,,,,,0.16,7.9,0.22,0.5442165353267736,0.0603607886114473
1114,0.001,0.0159636363636363,0.15625,0.205078125,0.54320987654321,,,37.8,5.8,56.400000000000006,1.58,,,,,,,,0.4205459624897553,0.1401903993961822
2212,0.0674021739130434,0.1703267973856209,0.2567567567567567,0.3243243243243243,0.6666666666666669,4.811778396684057,1.3271271536528322,4.4,3.1,92.5,1.741,2.737,0.364,0.5723270440251572,2.737,,4.2,,0.5025825165360307,0.0
2641,0.0080845070422535,0.3711217183770882,0.8365155131264916,1.069212410501193,1.7673031026252983,132.2544967693113,15.93364753819624,16.2,83.8,0.0,1.3,2.62,0.504,1.0161290322580645,2.62,2.7,4.8,,0.4995630180780718,0.0
3191,0.001,0.0146091370558375,0.0457926829268292,0.0769230769230769,0.3640350877192984,,,35.9,30.700000000000006,33.4,1.4,,,,,1.68,7.8,0.53,0.5593536880598364,0.0
1170,0.00944,0.1326949384404924,0.6662106703146374,0.9329685362517098,1.7332421340629274,98.83141273852858,1.999262051532096,26.9,73.1,0.0,1.7,,,,,,,,0.321,0.0757159662304593
1490,0.001,0.0107373737373737,0.0256514285714285,0.0338419047619047,0.0584133333333333,,,23.3,72.3,4.400000000000004,1.47,2.7,0.456,0.8382352941176471,2.7,0.259,5.94,,0.4270449687875369,0.0
3142,0.0629213483146067,0.1403614457831325,0.2006024096385542,0.230722891566265,0.4397106109324759,3.666845955249569,1.357084717085425,3.8,12.8,83.39999999999999,1.56,,,,,0.31,7.2,0.3,0.3985793027364758,0.0
4252,0.0693877551020408,0.110607476635514,0.1386448598130841,0.1548305084745762,1.0218579234972682,2.231380857427717,1.1387531520419418,4.0,7.1000000000000005,88.9,,,,,,0.2,5.0,,0.3496391127307094,0.0
2671,0.001,0.011525,0.026525,0.034025,0.9572192513368988,,,81.3,18.700000000000006,0.0,1.43,2.78,0.486,0.9455252918287936,2.78,0.2,3.9,,0.4836853730162117,0.0
4102,0.001,0.0139999999999999,0.0387640449438202,0.05,0.092016806722689,,,27.800000000000004,67.89999999999999,4.300000000000004,1.53,,,,,0.44,,,0.3828890616656351,0.0
2320,0.001,0.0123,0.0348846153846153,0.0514230769230769,0.4866666666666668,,,21.0,46.00000000000001,32.99999999999999,1.8,2.58,0.3023255813953488,0.4333333333333333,2.58,3.2,,,0.3140998592775954,0.0
2682,0.001,0.001,0.0299798994974874,0.1294964028776979,1.5323741007194245,,,58.3,41.7,0.0,1.53,2.76,0.446,0.8050541516245486,2.76,0.3,5.7,,0.490735610600918,0.0
4190,0.001,0.001,0.0121818181818181,0.0267272727272727,0.1666666666666666,,,76.0,24.0,0.0,1.23,2.69,0.5427509293680297,1.186991869918699,2.69,,,,0.4598604312471601,0.0
1116,0.001,0.0092605042016806,0.1280737704918032,0.1793032786885245,0.511764705882353,,,40.1,9.299999999999995,50.6,1.7,,,,,,,,0.3828000453701024,0.0357166680808872
3291,0.0012269938650306,0.027087912087912,0.0781065989847715,0.1095786802030456,0.3436363636363637,89.30662436548215,5.457360032417855,27.0,18.2,54.8,1.55,2.64,0.411,0.6977928692699491,2.64,1.9,,,0.3938160572147224,0.0
2442,0.001,0.3353658536585365,0.8109756097560976,1.048780487804878,1.7621951219512195,,,18.0,82.0,0.0,1.48,,,,,,,,0.353,0.078
3112,0.001,0.001,0.0069907407407407,0.0138674033149171,0.0470165745856353,,,45.7,52.69999999999999,1.6000000000000014,1.3,2.57,0.494,0.9762845849802372,2.57,3.08,7.8,,0.6864025269394742,0.0
2243,0.001,0.0177358490566037,0.0347169811320754,0.0432075471698113,0.7031250000000001,57.24999999999998,9.646288209606988,15.0,85.0,0.0,1.28,2.66,0.518,1.074688796680498,2.66,,,,0.5189827136786967,0.0
4575,0.001,0.0079999999999999,0.0427927927927927,0.1026315789473683,0.6767241379310345,,,27.3,49.5,23.2,1.68,2.63,0.361,0.5649452269170578,2.63,,,,0.4179955832494816,0.0
2250,0.05,0.2611111111111111,0.4722222222222222,0.5777777777777778,0.8944444444444446,11.555555555555555,2.360042735042735,4.0,96.0,0.0,1.56,2.71,0.424,0.736111111111111,2.71,,,,0.5548160487147201,0.0
3253,0.001,0.0077358490566037,0.0198113207547169,0.0258490566037735,0.0439622641509434,,,100.0,0.0,0.0,1.48,,0.55,1.2222222222222223,,,,,0.5804133729849908,0.1768062203157382
3193,0.001,0.012516129032258,0.0348235294117647,0.0553435114503816,0.3258426966292136,,,41.6,30.1,28.300000000000004,1.32,,,,,0.58,7.9,0.44,0.5001586054729515,0.0013385742644455
2105,0.02375,0.1089244851258581,0.1775743707093821,0.2118993135011441,0.4452479338842976,8.922076357942911,2.357533473680048,9.6,17.8,72.6,1.6,2.7,0.4074074074074074,0.6875000000000001,2.7,0.08,5.2,,0.3740732603836383,0.0036768523869026
4141,0.0573170731707317,0.1182692307692307,0.1567307692307692,0.1759615384615384,0.4019230769230769,3.069967266775777,1.386889270478388,4.3,16.2,79.5,1.39,,,,,0.98,,,0.4128335924984526,0.0289765813378588
1371,0.001,0.001,0.0193170731707317,0.0309206349206349,0.1133265306122449,,,42.2,46.0,11.8,1.54,2.69,0.428,0.7482517482517481,2.69,0.948,6.92,,0.4226897100840421,0.128107878548124
2240,0.001,0.0177358490566037,0.0347169811320754,0.0432075471698113,0.7031250000000001,57.24999999999998,9.646288209606988,15.0,85.0,0.0,1.44,2.66,0.458,0.8450184501845018,2.66,,,,0.4597904780496189,0.0
2602,0.001,0.0085454545454545,0.031511961722488,0.0429952153110047,1.4247787610619471,,,66.10000000000001,33.9,0.0,1.21,2.63,0.54,1.173913043478261,2.63,1.3,4.1,,0.4909213432540529,0.0
3163,0.0519011406844106,0.0899239543726235,0.1418406072106262,0.1703036053130929,0.3020833333333333,3.281307560244941,0.9148503282589304,9.0,26.3,64.7,1.49,,,,,0.23,7.8,0.22,0.4200640366915983,0.0
1372,0.001,0.001,0.0127961165048543,0.0257908309455587,0.0627535816618911,,,45.0,45.2,9.799999999999995,1.58,2.73,0.421,0.7271157167530224,2.73,3.689,7.76,,0.4568554495369624,0.0229943296945057
4220,0.001,0.0379999999999999,0.0984848484848484,0.1287878787878787,0.2196969696969697,,,34.0,65.99999999999999,0.0,1.49,2.64,0.4356060606060606,0.771812080536913,2.64,,,,0.368049865950614,0.0
3020,0.0288888888888888,0.0604381443298969,0.0733247422680412,0.0797680412371134,0.0990979381443299,2.761201427438541,1.5851212080060573,1.4,90.0,8.599999999999996,1.21,2.53,0.5217391304347826,1.0909090909090908,2.53,0.6,,,0.4251718515706907,0.035725805922633
4620,0.001,0.0107,0.0397,0.0542,0.3666666666666668,,,64.0,0.0,36.0,1.21,2.61,0.47,0.8867924528301886,2.61,3.9,6.2,,0.4332484730505682,0.0417034855721346
2104,0.0188,0.1100719424460431,0.1820143884892086,0.2179856115107913,0.4536679536679537,11.594979335680383,2.956429884531387,10.1,17.1,72.8,1.6,2.7,0.4074074074074074,0.6875000000000001,2.7,0.08,5.2,,0.378345308859932,0.0
2413,0.0104705882352941,0.2039473684210526,0.7171052631578948,0.9736842105263158,1.7434210526315792,92.99231224127736,4.07987637252865,24.0,76.0,0.0,1.52,,,,,,,,0.4024372997115514,0.0
2450,0.001,0.0192307692307692,0.0438461538461538,0.2666666666666664,1.5666666666666669,,,55.00000000000001,44.99999999999999,0.0,1.11,,,,,,,,0.516323983297182,0.0
2614,0.001,0.0089818181818181,0.0283757575757575,0.0380727272727272,1.2960288808664262,,,72.3,27.700000000000003,0.0,1.72,2.83,0.392,0.6447368421052632,2.83,1.0,5.600000000000001,,0.3829213432540529,0.0
4100,0.0012380952380952,0.0263084112149532,0.0542936288088642,0.0681440443213296,0.1476190476190476,55.03942041338162,8.203653044818875,21.5,61.5,17.000000000000004,1.64,,,,,1.53,,,0.3729861327082044,0.0
3220,0.001,0.0102529644268774,0.0274409448818897,0.039251968503937,0.1923841059602649,,,43.7,37.00000000000001,19.299999999999997,1.33,,,,,5.2,8.0,0.88,0.3880583504808153,0.0
4070,0.0012727272727272,0.0230612244897959,0.0383673469387755,0.0460204081632653,0.110126582278481,36.15889212827984,9.079854938491064,16.0,73.2,10.8,1.51,,,,,1.49,,,0.4029306635410219,0.0
4281,0.0817415730337078,0.1279377431906614,0.1667547169811321,0.1893962264150943,1.4207119741100325,2.317012254425209,1.0572630594536443,3.9,4.1000000000000005,92.0,,,,,,1.8,4.600000000000001,,0.4061844412108158,0.0339751439455648
4221,0.001,0.0379999999999999,0.0984848484848484,0.1287878787878787,0.2196969696969697,,,34.0,65.99999999999999,0.0,1.49,2.64,0.4356060606060606,0.771812080536913,2.64,,,,0.3691655202089158,0.0
3190,0.001,0.0145906735751295,0.0461349693251533,0.0776223776223776,0.3593750000000001,,,35.8,30.600000000000005,33.599999999999994,1.41,,,,,1.74,7.7,0.67,0.5869664953981562,0.0
2111,0.0092,0.0647058823529411,0.1651041666666666,0.2171874999999999,0.531578947368421,23.60733695652174,2.0953900336929188,27.0,15.299999999999995,57.7,1.67,,,,,,,,0.2877385225402653,0.0
3241,0.001,0.0039094650205761,0.0170781893004115,0.0236625514403292,0.0434156378600823,,,100.0,0.0,0.0,1.39,,0.48,0.923076923076923,,,,,0.6832629082845196,0.0443927029206263
2552,0.001,0.0098445945945945,0.1425891181988742,0.5140712945590993,1.628517823639775,,,46.7,53.29999999999999,0.0,1.764,2.64,0.332,0.4970059880239522,2.64,,,,0.3145440969525875,0.1696322686062905
4341,0.0748095238095238,0.124015873015873,0.159793388429752,0.1721900826446281,0.3706896551724138,2.301713389902731,1.1939593061263938,3.8,1.4,94.8,1.5,,,,,,,,0.3909049323224577,0.0600974715504705
2540,0.001,0.0167169811320754,0.5245901639344261,0.8196721311475408,1.704918032786885,,,32.9,67.10000000000001,0.0,1.811,2.64,0.314,0.4577259475218659,2.64,,,,0.26883527756207,0.0
2124,0.05,0.4833333333333333,0.9166666666666669,1.1333333333333333,1.7833333333333334,22.666666666666664,4.122549019607842,10.0,90.0,0.0,1.55,,,,,,,,0.3790422304773866,0.0094139687363259
4441,0.15,0.2,0.2275,0.24125,0.4434615384615385,1.6083333333333336,1.1053540587219344,0.8,1.2,98.0,1.57,2.65,0.408,0.689189189189189,2.65,,,,0.4363375335134695,0.0125236303832991
4223,0.001,0.0379999999999999,0.0984848484848484,0.1287878787878787,0.2196969696969697,,,34.0,65.99999999999999,0.0,1.492,2.64,0.4348484848484849,0.7694369973190351,2.64,,,,0.3817113390598733,0.0
4580,0.0043513513513513,0.1620689655172413,0.2965779467680608,0.344106463878327,0.4866920152091254,79.08036747514345,17.54214665249907,10.6,29.600000000000005,59.8,1.45,2.6,0.442,0.7921146953405017,2.6,1.34,7.4,,0.6545081165466687,0.01256846769475
4262,0.0843548387096774,0.1274175824175824,0.1632167832167832,0.1841958041958041,1.3537906137184117,2.1835831472542746,1.0448861888500844,3.0,4.09999999999999,92.9,,,,,,0.3,4.8,,0.383685064230276,0.0
4661,0.0815384615384615,0.25,0.3611111111111111,0.4166666666666666,0.5833333333333333,5.11006289308176,1.839622641509434,4.0,4.0,92.0,1.49,2.61,0.43,0.7543859649122806,2.61,0.5,3.9,,0.4088499022821596,0.0199148880807997
4170,0.001,0.0447328244274809,0.0886462882096069,0.1150943396226415,0.276271186440678,,,14.2,41.0,44.8,1.46,,,,,0.92,,,0.4089306635410219,0.0292541040475184
4194,0.001,0.001,0.0121818181818181,0.0267272727272727,0.1666666666666666,,,76.0,24.0,0.0,1.226,2.69,0.5442379182156134,1.1941272430668843,2.69,,,,0.4656309733969563,0.0
3031,0.001,0.001,0.0073372781065088,0.0120304568527918,0.2482456140350877,,,42.1,48.00000000000001,9.9,1.07,2.87,0.63,1.7027027027027026,2.87,,,,0.5144463287346644,0.1693696056426276
4132,0.044,0.0757294429708222,0.104485488126649,0.1308707124010554,0.3045871559633029,2.9743343727512586,0.9959427666249624,7.09999999999999,41.20000000000001,51.7,1.71,,,,,0.14,,,0.3319029289574307,0.0009063253514356
4010,0.0204081632653061,0.0613168724279835,0.1031168831168831,0.1290909090909091,0.2658536585365854,6.325454545454545,1.4271197303552383,8.3,40.5,51.2,1.44,,,,,1.85,,,0.4334633849119726,0.0155112279826633
3243,0.001,0.0095539033457249,0.021449814126394,0.0273977695167286,0.0452416356877323,,,98.0,0.4000000000000003,1.6000000000000014,1.49,,0.44,0.7857142857142857,,,,,0.7645680715983275,0.0890713099389431
2000,0.001,0.0098088235294117,0.0294835680751173,0.0388732394366197,0.1529203539823009,,,26.3,56.2,17.500000000000004,1.62,2.63,0.387,0.6313213703099511,2.63,1.13,6.9,,0.388078429343182,0.0
2405,0.0063636363636363,0.0238181818181818,0.0412727272727272,0.05,1.5125000000000002,7.857142857142858,1.7829610389610393,60.0,40.0,0.0,1.41,,,,,,,,0.4582915331410342,0.0853197747966631
3260,0.0026075949367088,0.014759493670886,0.0269113924050632,0.0329873417721519,0.1291666666666667,12.650485436893204,2.532535075889097,88.0,1.0000000000000009,10.999999999999998,1.35,,0.49,0.96078431372549,,,,,0.537350642938965,0.0561739767874152
4061,0.0630952380952381,0.1079646017699115,0.1433628318584071,0.1610619469026548,0.3355932203389831,2.552679913174153,1.147025957845794,3.5000000000000004,22.0,74.5,1.68,,,,,0.36,,,0.3000554691671824,0.0250025973328925
4000,0.072,0.1283828382838284,0.1613861386138614,0.1778877887788779,0.3937743190661479,2.4706637330399706,1.2868718844673583,2.8000000000000003,10.0,87.2,1.46,,,,,1.62,,,0.3868474597902482,0.0319765813378589
3151,0.0242,0.1202127659574468,0.1911347517730496,0.226595744680851,0.4387096774193548,9.363460524002107,2.635324283783705,9.3,15.0,75.7,1.5,,,,,1.5,7.3,0.37,0.4477408807215167,0.0
2321,0.001,0.011,0.0397083333333333,0.0576249999999999,0.4508333333333336,,,25.0,38.0,37.0,1.74,2.582,0.3261037955073586,0.4839080459770113,2.582,3.1,,,0.3670499296387977,0.1586928256435401
4101,0.001,0.0171153846153846,0.040631970260223,0.0522160664819944,0.0937673130193905,,,26.3,68.19999999999999,5.500000000000005,1.5,,,,,0.77,,,0.3948613270820438,0.0
2583,0.0060506329113924,0.0465569620253164,0.5724743777452416,0.8579795021961932,1.714494875549048,141.79995956799007,0.4175337149341854,31.7,68.30000000000001,0.0,1.42,2.7,0.474,0.9011406844106464,2.7,0.4,8.3,,0.4558689054234215,0.0
3130,0.0359677419354838,0.1276315789473684,0.199401913875598,0.2352870813397129,0.4462121212121213,6.541613920655696,1.924886062562372,6.7,15.6,77.7,1.5,,,,,1.2,7.100000000000001,0.32,0.5123536880598364,0.0
3281,0.001,0.001,0.0028605577689243,0.0100318725099601,0.1310344827586207,,,73.9,26.1,0.0,1.61,2.64,0.39,0.639344262295082,2.64,,,,0.3584960957186457,0.040504895887673
2374,0.001,0.18,0.7000000000000001,0.96,1.7400000000000002,,,25.0,75.0,0.0,1.25,,,,,,,,0.4438745994231028,0.0
3154,0.0438636363636363,0.1322937625754527,0.1926559356136821,0.2228370221327968,0.4304123711340206,5.080222266239926,1.7905512585213148,6.5,12.8,80.69999999999999,1.53,,,,,0.39,7.4,0.21,0.447417724751435,0.0
2203,0.1492857142857143,0.3216216216216216,0.4567567567567567,0.544665012406948,0.9168734491315136,3.6484737673192686,1.2721629575788609,2.8000000000000003,2.6,94.6,1.65,,,,,,,,0.382726758853036,0.0
2441,0.001,0.05,0.6071428571428573,0.8857142857142858,1.721428571428572,,,30.0,70.0,0.0,1.47,,,,,,,,0.35,0.0
4060,0.0422222222222222,0.1015350877192982,0.1453947368421052,0.1673245614035087,0.3864197530864198,3.962950138504154,1.45925608928163,3.5000000000000004,25.8,70.7,1.49,,,,,2.59,,,0.3928335924984526,0.0007892320407301
2653,0.01544,0.3148148148148147,0.7962962962962962,1.0370370370370368,1.7592592592592589,67.16561120706196,6.189688022589574,19.0,81.0,0.0,1.76,2.67,0.341,0.5174506828528073,2.67,0.1,7.9,,0.3398863847002987,0.0
2582,0.001,0.0111428571428571,0.0263809523809523,0.0339999999999999,0.9736842105263156,,,81.0,18.999999999999996,0.0,1.38,2.7,0.489,0.9569471624266144,2.7,0.7000000000000001,8.1,,0.5119650414462458,0.0
2010,0.001,0.0063835616438356,0.0260416666666666,0.0364583333333333,0.1493103448275863,,,29.6,53.0,17.400000000000006,1.45,2.66,0.456,0.8382352941176471,2.66,0.84,7.100000000000001,,0.4595350971960784,0.0
2102,0.0018039215686274,0.1065384615384615,0.1834615384615384,0.2219230769230769,0.4625468164794007,123.02257525083608,28.352589219988065,10.6,17.7,71.7,1.6,2.7,0.4074074074074074,0.6875000000000001,2.7,0.12,5.3,,0.3928702736793308,0.0
4052,0.0475,0.0953488372093023,0.1392156862745098,0.1610021786492374,0.3736842105263158,3.3895195505102613,1.1887908119191537,2.5,29.5,68.0,1.6,,,,,0.18,,,0.3417781233312701,0.0084648720067883
2560,0.0035157894736842,0.0935754189944134,0.6382681564245811,0.9106145251396648,1.727653631284917,259.0071254139764,2.735055388759788,28.4,71.6,0.0,1.37,2.61,0.475,0.9047619047619048,2.61,0.7000000000000001,3.9,,0.4747552901237202,0.0
4233,0.001,0.0379999999999999,0.0984848484848484,0.1287878787878787,0.2196969696969697,,,34.0,65.99999999999999,0.0,1.497,2.64,0.4329545454545455,0.7635270541082165,2.64,,,,0.3649068933252515,0.0
3393,0.001,0.005323782234957,0.0219426934097421,0.0302521489971346,0.0551805157593123,,,95.8,0.0,4.200000000000004,1.561,2.65,0.411,0.6977928692699491,2.65,0.28,,,0.3774254749268919,0.0
3212,0.001,0.0030384615384615,0.0116923076923076,0.0160192307692307,0.0478571428571428,,,69.19999999999999,27.9,2.9000000000000026,1.35,,,,,0.94,7.8,4.41,0.4795915466342927,0.0
2122,0.026,0.4310344827586206,0.8793103448275862,1.103448275862069,1.7758620689655171,42.44031830238726,6.475878647214851,13.0,87.0,0.0,1.64,,,,,,,,0.3572600057151138,0.0
4672,0.001,0.0106666666666666,0.0248,0.0327999999999999,0.0568,,,23.0,71.0,6.000000000000005,1.61,2.66,0.394,0.6501650165016503,2.66,0.17,3.3,,0.3939762707132538,0.0
2760,0.00584,0.0232945454545454,0.0407490909090909,0.0494763636363636,1.5050761421319798,8.4719800747198,1.8780098297414392,60.6,39.4,0.0,1.13,2.58,0.562,1.2831050228310503,2.58,3.1,7.100000000000001,,0.5019563018078071,0.0
4533,0.001,0.003103448275862,0.0134351145038167,0.0215568862275449,0.3239795918367348,,,32.6,47.0,20.399999999999995,1.49,,,,,2.09,7.52,,0.4447407051804503,0.0
4570,0.0019666666666666,0.00936,0.0241538461538461,0.0318461538461538,0.1484615384615385,16.192959582790067,1.3988268238761956,19.1,77.49999999999999,3.400000000000003,1.39,2.57,0.459,0.8484288354898338,2.57,4.3,5.7,,0.4230836816809699,0.0
1464,0.1012722646310432,0.1521628498727735,0.2101375245579568,0.2946168958742632,0.5480550098231827,2.909156785894107,0.7760131775504381,2.6,4.59999999999999,92.8,1.67,2.631,0.365,0.5748031496062992,2.631,,,,0.6396327745512351,0.0
4150,0.0398529411764705,0.1341463414634146,0.2071895424836601,0.2725490196078431,0.4686274509803922,6.838868388683888,1.6567335352244557,4.8,15.400000000000002,79.80000000000001,1.39,,,,,3.89,,,0.4263405261443504,0.0819765813378588
3322,0.001,0.0422962962962962,0.1137272727272727,0.1636029411764705,0.5294117647058824,,,23.0,13.499999999999998,63.5,1.58,2.67,0.409,0.6920473773265652,2.67,0.3,,,0.3858689029865003,0.0
2170,0.001,0.0047692307692307,0.0116923076923076,0.0151538461538461,1.2384615384615387,,,74.0,26.0,0.0,0.804,2.67,0.7000000000000001,2.333333333333334,2.67,3.4,,,0.5486865450185189,0.2141966927276346
4572,0.001,0.0090384615384615,0.0234790528233151,0.0307650273224043,0.1160550458715597,,,23.7,73.6,2.7000000000000024,1.49,2.67,0.442,0.7921146953405017,2.67,0.2,5.0,,0.4111717801124583,0.0
1130,0.0091351351351351,0.0578571428571428,0.174074074074074,0.2203703703703703,0.6171171171171173,24.123383738768347,1.6628221026364904,28.9,10.500000000000004,60.6,1.56,,,,,,,,0.3759514546884664,0.0599
2390,0.001,0.001,0.0357777777777777,0.1428571428571429,1.5357142857142858,,,57.99999999999999,42.00000000000001,0.0,1.3,,,,,,,,0.4422915331410342,0.0
1190,0.001,0.0103478260869565,0.0312173913043478,0.0416521739130434,0.1276315789473684,,,68.0,19.899999999999995,12.1,1.535,,,,,,,,0.3593786377977664,0.0
2752,0.001,0.0190322580645161,0.05,0.4399999999999999,1.61,,,50.0,50.0,0.0,1.45,2.67,0.457,0.8416206261510131,2.67,1.1,4.5,,0.4747727694005973,0.0
1331,0.001,0.0076933333333333,0.02396,0.0320933333333333,0.0564933333333333,,,98.0,0.0,2.0000000000000018,1.43,,,,,0.2,7.100000000000001,,0.4387477249871735,0.0333486748478377
2605,0.001,0.0224356435643564,0.0461980198019802,0.3333333333333331,1.5833333333333337,,,53.2,46.8,0.0,1.55,2.67,0.419,0.7211703958691911,2.67,0.1,4.1,,0.3969213432540529,0.0
2420,0.0107272727272727,0.3148148148148147,0.7962962962962962,1.0370370370370368,1.7592592592592589,96.6729441305712,8.908954353869603,19.0,81.0,0.0,1.47,,,,,,,,0.4002915331410343,0.0
4193,0.001,0.001,0.0121818181818181,0.0267272727272727,0.1666666666666666,,,76.0,24.0,0.0,1.229,2.69,0.5431226765799256,1.1887713588283155,2.69,,,,0.4705969038944241,0.0
2362,0.001,0.001,0.001,0.0012499999999999,0.0178461538461538,,,79.0,16.999999999999993,4.000000000000004,1.25,2.652,0.528657616892911,1.1216000000000002,2.652,2.15,6.7,,0.5564176387810351,0.0612387939704577
1050,0.0923076923076923,0.3089887640449438,0.449438202247191,0.5356234096692112,0.9173027989821884,5.802586938083121,1.931025153077855,7.8,3.900000000000001,88.3,1.6,,,,,,,,0.3707946731437956,0.0
